#,Camera 0,Camera 1,Camera 2,Camera 3,Camera 4,Camera 5,Camera 6,Camera 7,Camera 8,Camera 9,Camera 10,Camera 11,Camera 12,Camera 13,Camera 14,Camera 15,Camera 16,Camera 17
23621,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23621, 1977, 153, 10.3997692145997, 112.06154319458227, 1966.546441815105, 211.55169424085696, 1967.6228340995785, 96.7787812907755)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23622,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23622, 1972, 153, 10.314204933889869, 112.10490482289765, 1961.4663753767625, 211.67272471121427, 1962.548171854068, 96.85314388718336)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23623,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23623, 1967, 153, 10.244802499449634, 112.14920677973433, 1956.4000149406138, 211.79593408073458, 1957.471042842812, 96.92912190799936)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23624,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23624, 1962, 154, 10.185591387437398, 112.19412484314637, 1951.3393523627676, 211.92058631377617, 1952.389338573532, 97.00615946134116)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23625,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23625, 1957, 154, 10.132784189841004, 112.23945261576671, 1946.2816258156147, 212.04621039673998, 1947.3040790449315, 97.08390266200462)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23626,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23626, 1952, 154, 10.083998720700947, 112.28504904654739, 1941.2240111778353, 212.17247769936688, 1942.2147992018627, 97.16210965569397)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23627,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23627, 1947, 154, 10.037750841211619, 112.33083329499166, 1936.1650823194059, 212.2992026329428, 1937.121549037022, 97.24064183036555)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23628,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23628, 1941, 154, 9.993026371101223, 112.3767510469805, 1931.1029782015316, 212.42626053923988, 1932.0234612239972, 97.31940605515149)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23629,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23629, 1936, 154, 9.949292047655263, 112.42277035203843, 1926.037610085559, 212.5535766551325, 1926.9209842124537, 97.39834754813945)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23630,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23630, 1931, 154, 9.906123593529173, 112.4688623510121, 1920.968976594333, 212.68108195175225, 1921.814544882621, 97.47741682210393)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23631,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23631, 1926, 154, 9.863275891418425, 112.51501123458154, 1915.8963749990878, 212.80873876879792, 1916.7036759933735, 97.5565867699875)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23632,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23632, 1921, 154, 9.820644046990083, 112.56121521318832, 1910.8201766230102, 212.93654492455826, 1911.5888614727864, 97.63585433329371)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23633,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23633, 1916, 154, 9.77806088598436, 112.60747122017747, 1905.7389163550765, 213.0644958547727, 1906.4687807233408, 97.71521426194661)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23634,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23634, 1911, 155, 9.735539131480209, 112.65377288740503, 1900.6538943446021, 213.19257392077515, 1901.3447422859444, 97.79465564046863)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23635,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23635, 1906, 155, 9.692985643446264, 112.7001138642161, 1895.5645610358652, 213.32076379183502, 1896.2162811445853, 97.87416758169037)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23636,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23636, 1901, 155, 9.650412213239406, 112.7464996931015, 1890.470955063655, 213.4490805303103, 1891.0834249365757, 97.95375960422646)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23637,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23637, 1896, 155, 9.607784273399602, 112.79291913087926, 1885.3729739869334, 213.5774938729638, 1885.9461033611124, 98.03341242447553)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23638,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23638, 1891, 155, 9.565124296919294, 112.83937802287466, 1880.270664522207, 213.70601945036597, 1880.8043414434244, 98.11313608033922)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23639,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23639, 1885, 155, 9.522343863347487, 112.88587387920218, 1875.1639563664437, 213.83465260870662, 1875.6581571857807, 98.19292630720288)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23640,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23640, 1880, 155, 9.479532114363337, 112.93241448328101, 1870.0529439477102, 213.96341266273765, 1870.5075564938843, 98.27279647055741)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23641,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23641, 1875, 155, 9.436643497347632, 112.97899082889835, 1864.9375360177194, 214.09227582145743, 1865.3524918616058, 98.35273112295438)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23642,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23642, 1870, 155, 9.393676722996588, 113.02559515573319, 1859.8176750966197, 214.22122062338593, 1860.1929052482124, 98.43271695285065)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23643,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23643, 1865, 155, 9.350634705544508, 113.07224830586624, 1854.6934951991154, 214.35030474522515, 1855.0289317001193, 98.51278973909486)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23644,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23644, 1860, 156, 9.307516137837865, 113.11894253840651, 1849.5649377927048, 214.47950678143346, 1849.8605121072394, 98.59293620511818)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23645,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23645, 1855, 156, 9.264319735333629, 113.16567008681112, 1844.4319457154247, 214.60880525268348, 1844.6875887512329, 98.67314302822653)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23646,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23646, 1849, 156, 9.221046107812754, 113.21243620380648, 1839.294547869981, 214.73821470386093, 1839.510190686995, 98.75341923224522)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23647,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23647, 1844, 156, 9.177695476920007, 113.25924354824936, 1834.1527554033446, 214.86774250376024, 1834.3283290633146, 98.8337693896727)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23648,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23648, 1839, 156, 9.134271303681999, 113.30608824575417, 1829.0069910561551, 214.99737794212513, 1829.1424298269308, 98.91418685801641)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23649,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23649, 1834, 156, 9.090761103106615, 113.35297167469035, 1823.8558961068777, 215.12712484419788, 1823.9511235513942, 98.99467401158337)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23650,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23650, 1829, 156, 9.047177427402858, 113.39989516581102, 1818.7008345833185, 215.25698690395637, 1818.75578483404, 99.0752331433165)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23651,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23651, 1824, 156, 9.003519767677517, 113.44685615056257, 1813.5417848266936, 215.38695702389975, 1813.5563917591528, 99.15585985172656)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23652,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23652, 1818, 156, 8.959775602728996, 113.49385601085162, 1808.3773861515335, 215.51703903951184, 1808.351572905055, 99.2365565175305)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23653,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23653, 1813, 157, 8.915957152368264, 113.54089345671714, 1803.2089880188396, 215.64722939146657, 1803.1426882015699, 99.31732093407818)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23654,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23654, 1807, 156, 6.001183436118254, 113.41360484152179, 1794.6962902702685, 215.34013364294438, 1797.4381668791593, 99.09877077694367)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23655,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23655, 1800, 156, 4.178644871018832, 113.31304623437799, 1787.2821014524143, 215.06492223967274, 1791.742387122966, 98.926131786952)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23656,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23656, 1794, 156, 3.0509131066557984, 113.23259167001338, 1780.480923614923, 214.83548463020486, 1785.9651733731148, 98.7880180034271)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23657,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23657, 1788, 156, 2.348934203227145, 113.1664195407569, 1773.986383342698, 214.64520193934368, 1780.0680607852498, 98.67442947553322)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23658,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23658, 1782, 156, 1.9046342471174285, 113.10982642917958, 1767.671558709058, 214.48319139043934, 1774.092508552887, 98.57728897147987)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23659,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23659, 1776, 156, 1.6154529987416026, 113.059500045706, 1761.462061448406, 214.34029154406105, 1768.0668944763754, 98.49090904369545)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23660,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23660, 1770, 156, 1.4194486261958446, 113.01320788122815, 1755.3153082764225, 214.20987132117992, 1762.01072431448, 98.4114566782129)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23661,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23661, 1763, 156, 1.2793943311721705, 112.96947104360349, 1749.2068616878971, 214.08740385204877, 1755.9368857570298, 98.33639294402037)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23662,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23662, 1757, 156, 1.1729237233755612, 112.92734989369592, 1743.1232075961932, 213.96996963642255, 1749.8543068354995, 98.2641047762977)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23663,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23663, 1751, 155, 1.0866310233636796, 112.88624622243078, 1737.0559498252826, 213.85570118725553, 1743.7680351544227, 98.19356528758884)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23664,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23664, 1745, 155, 1.012466565926161, 112.84578156395386, 1730.999434680222, 213.74341646060267, 1737.6804778151075, 98.12412482993861)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23665,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23665, 1739, 155, 0.9456044084915902, 112.80571764070768, 1724.9515779980982, 213.63237241231792, 1731.5944048833683, 98.05537440869423)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23666,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23666, 1733, 155, 0.8831523094559088, 112.76590479936618, 1718.9111920013231, 213.52210380099646, 1725.5115383783368, 97.98705715884378)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23667,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23667, 1727, 155, 0.8233796449287638, 112.72626044416084, 1712.8761687117492, 213.4123513652136, 1719.431488066567, 97.91903131271822)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23668,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23668, 1721, 155, 0.7652359319265543, 112.68672522842898, 1706.8466268192387, 213.30293188903, 1713.3554385381353, 97.85119501304972)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23669,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23669, 1715, 155, 0.7081086288342249, 112.64727175299934, 1700.8221485480597, 213.19375851253042, 1707.2835856711902, 97.7835012304757)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23670,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23670, 1709, 155, 0.6516205861883009, 112.60787083523597, 1694.8019623736918, 213.08474376269254, 1701.2155261348573, 97.71589988206038)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23671,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23671, 1703, 155, 0.5955495569389768, 112.56852192369898, 1688.7864134013003, 212.97588199833342, 1695.1518366992818, 97.64839001252126)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23672,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23672, 1697, 155, 0.5397617743233241, 112.52920693342435, 1682.7753455576649, 212.86712077177177, 1689.092493294328, 97.58094058642172)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23673,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23673, 1691, 155, 0.4841721946738744, 112.4899370649115, 1676.7687738076643, 212.75848950452894, 1683.0375981578009, 97.51357081256664)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23674,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23674, 1685, 154, 0.42873553388426444, 112.4506908174219, 1670.7665652394849, 212.64992791306614, 1676.9870606272232, 97.44624379910877)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23675,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23675, 1679, 154, 0.373425176827368, 112.4114830828842, 1664.7687778276684, 212.54147668798979, 1670.940967490727, 97.37898508768838)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23676,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23676, 1673, 154, 0.31820724807153056, 112.3722926181656, 1658.7752880738872, 212.43307646880731, 1664.8992261329156, 97.31175823193504)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23677,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23677, 1667, 154, 0.26311592784190907, 112.33314060651618, 1652.786208905327, 212.32478644625596, 1658.8619177603796, 97.24459956440744)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23678,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23678, 1661, 154, 0.20810336151703268, 112.29400556380693, 1646.8014121575427, 212.21654634177088, 1652.82895925702, 97.17747222780295)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23679,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23679, 1655, 154, 0.15312241119545433, 112.25490195584067, 1640.8209432390777, 212.10839529220218, 1646.800445439859, 97.11040103063826)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23680,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23680, 1649, 154, 0.09826820141529424, 112.21582645338552, 1634.844821064105, 212.00032581746217, 1640.7762984437625, 97.04338025730866)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23681,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23681, 1643, 154, 0.04349284063232517, 112.17677810957956, 1628.8730167324643, 211.89233442463646, 1634.756537369157, 96.97640827891199)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23682,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23682, 1637, 154, 0.011203585797375126, 112.13776201569495, 1622.9055488538406, 211.7844351870475, 1628.7411811727789, 96.90949382228395)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23683,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23683, 1631, 154, 0.06582184371814037, 112.09876278489699, 1616.9423428944308, 211.6765855464806, 1622.7301538391575, 96.84261049392049)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23684,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23684, 1625, 154, 0.1203612193007757, 112.05980086004053, 1610.983486758642, 211.5688420298171, 1616.7235449825248, 96.77579334835823)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23685,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23685, 1619, 153, 0.17482265896842364, 112.02085575615115, 1605.0288843829537, 211.46114798245864, 1610.7212566289286, 96.7090072504426)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
23686,"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(23686, 1613, 153, 0.2292056824642259, 111.98194278241202, 1599.078599234749, 211.35354573275674, 1604.7233534800682, 96.64227844922722)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
